image_id_ext,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,target,pred_meta
15499898609,0.0063507077,0.001618543,0.010713162,0.0044314256,0.017819956,0.024773104,0.003288922,0.0030240526,0.004185533,0.0014691438,0.032611296,0.010229557,0.0022551073,0.00223513,0.0030583667,0.0032600984,0.0037974834,0.79825836,0.0643242,0.0022958647,17,17
15558307992,0.0010762344,0.0002161359,0.003355816,0.0013487876,0.0036103101,0.00022187369,0.0012920147,0.0047075627,0.0007399133,0.0014220094,0.90767825,0.022798821,0.0011546714,0.00050151395,0.00069674395,0.021097098,0.0013527666,0.011364996,0.013515307,0.0018492516,10,10
15624585874,0.030944321,0.002690199,0.0026844733,0.0024644826,0.0081392,0.00092871103,0.0017234326,0.021690376,0.017733509,0.0049807914,0.2601429,0.012737492,0.0024323396,0.002223863,0.0028506108,0.01605972,0.016604146,0.46642947,0.10056391,0.025976015,17,17
15625547826,0.010772022,0.050396968,0.33502635,0.30273628,0.018371783,0.016914671,0.075438134,0.0073281964,0.0058447863,0.006233331,0.010836775,0.007953762,0.0017396006,0.0035638986,0.0061582783,0.0025045595,0.006020098,0.047687493,0.08210987,0.0023631642,3,2
15674151690,0.011770267,0.0028486801,0.011681044,0.02897438,0.0098557845,0.019045316,0.01028014,0.0274535,0.012035813,0.005037439,0.008802973,0.02652329,0.008607643,0.26447082,0.034091324,0.026513256,0.29553294,0.14528073,0.029717477,0.021477195,13,16
15734014417,0.0030214181,0.004765679,0.13996048,0.053689323,0.6248212,0.0023675745,0.009416942,0.008193561,0.0016050163,0.002964228,0.048562124,0.0018895892,0.0010986305,0.0011099767,0.0030851178,0.009194991,0.010410221,0.0060672415,0.037306033,0.030470677,4,4
15790183972,0.0018061562,0.0015940669,0.0028988372,0.0018687503,0.0023806028,0.0009032107,0.0019791026,0.040039293,0.018552214,0.9118405,0.0016413874,0.002442879,0.0016603863,0.0010989651,0.0014588948,0.0013067351,0.0011879117,0.0012257956,0.0021402342,0.0019740553,9,9
15795134514,0.003178968,0.0007636653,0.00044522283,0.0020800047,0.0024921321,0.0010802402,0.0013293023,0.0006421492,0.00026738743,0.00067035237,0.0031033796,0.0004903393,0.0011104732,0.00051716564,0.0006654053,0.0014642844,0.0021201593,0.0030464223,0.018735137,0.9557978,19,19
15802759038,0.028694965,0.01533838,0.10593028,0.023616502,0.11386725,0.008096316,0.05144787,0.032594956,0.005029434,0.014128513,0.081960455,0.04430708,0.011935208,0.012953833,0.010550541,0.012733455,0.065403596,0.07869043,0.25865692,0.024064014,2,18
15826663029,0.025158301,0.7243193,0.1295196,0.059348296,0.019788276,0.0013035067,0.012080051,0.003543266,0.002813468,0.0022926338,0.0031601698,0.0013479195,0.00043892738,0.0017831773,0.0024553866,0.00071009743,0.002136526,0.0024265947,0.004371885,0.0010026752,1,1
15836257272,0.0026067111,0.0005414944,0.0018561671,0.0015848057,0.0029225724,0.00036485825,0.0013514048,0.0038897723,0.0011857562,0.0013608646,0.0021672908,0.0017729335,0.0019873148,0.000462033,0.0026593087,0.95118773,0.011440996,0.0051676882,0.0021980088,0.0032922144,15,15
15850821310,0.004486911,0.0015435466,0.0026170593,0.0047416855,0.009639384,0.00284224,0.0021169274,0.005509234,0.004104267,0.0011158253,0.0072191106,0.01811189,0.0020905633,0.0047275918,0.0034718816,0.012558354,0.17360938,0.6983038,0.036505274,0.0046851328,17,17
15856782501,0.002000699,0.044090148,0.7206394,0.036463346,0.018314097,0.0058119437,0.12662116,0.0022227543,0.0011497872,0.0029383553,0.002266632,0.001976347,0.0005528683,0.0010288951,0.0025030198,0.0021676817,0.005090473,0.002719937,0.018944494,0.0024979385,3,2
15894288444,0.001045722,0.00238729,0.0020323417,0.0021375127,0.002288427,0.0028891135,0.001518457,0.0020193781,0.0019034352,0.00086572673,0.00096395006,0.0020806405,0.0021101597,0.009264281,0.08280734,0.005081716,0.8383982,0.035157442,0.0027244836,0.0023243022,16,16
15904585488,0.002087957,0.00048892095,0.0022080615,0.0017350509,0.0036836383,0.0006290712,0.0014871911,0.021062568,0.0020008977,0.0056758793,0.6858349,0.011628335,0.0027991578,0.000921543,0.0026184006,0.21189836,0.009233654,0.010601424,0.022078231,0.0013268085,10,10
15908325616,0.0023553725,0.0008889028,0.0017989089,0.0033318126,0.0014302873,0.0011123882,0.0023596613,0.002781845,0.91853917,0.026859675,0.0024815924,0.004627888,0.0019706301,0.0021066526,0.0032636605,0.0017678163,0.008361549,0.0063802106,0.0035295675,0.004052464,8,8
15974775977,0.004402926,0.0027645882,0.0018664298,0.0058255615,0.004474243,0.001103043,0.0012011093,0.001348308,0.00071885216,0.0006001824,0.046275143,0.001843024,0.0006559338,0.000456483,0.0022372392,0.009591827,0.0015818598,0.012309338,0.017271148,0.8834728,19,19
15989794376,0.0015538039,0.0013853551,0.0015092473,0.0012770278,0.0013992314,0.00079286983,0.0012999243,0.0096219,0.059292637,0.90374553,0.0026102383,0.002553694,0.0017259389,0.0014773902,0.0015423034,0.0011436043,0.0020671422,0.0014770824,0.0017918632,0.0017331978,9,9
16002113266,0.21362996,0.032442573,0.023164937,0.0034441834,0.0039001661,0.0026499815,0.0056979316,0.18597645,0.030209452,0.40889227,0.010209769,0.008216895,0.0051671416,0.012216104,0.0057980902,0.0068124663,0.013914785,0.019580565,0.0047162645,0.003359997,9,9
16016227159,0.0010437624,0.081283234,0.25929174,0.5229899,0.020943487,0.005475497,0.018196238,0.0032862225,0.0011913634,0.004245708,0.004853425,0.0018654075,0.0013056,0.0025394014,0.003922617,0.002574483,0.012910107,0.020345196,0.026642855,0.0050938,3,3
16023370566,0.0028394535,0.003926352,0.0050398964,0.0032183654,0.0039027159,0.0030340638,0.002469734,0.6983059,0.0030386809,0.18177949,0.004958621,0.0029291292,0.0033724532,0.004455745,0.003801187,0.004633558,0.04785943,0.013670649,0.003928543,0.0028360581,7,7
16029688572,0.00578282,0.015199143,0.027748572,0.242174,0.03560401,0.00404347,0.010678479,0.01458464,0.002613034,0.0056958925,0.25515282,0.018759064,0.0029159738,0.0018913652,0.011240462,0.03621447,0.030469425,0.02478076,0.13627867,0.11817294,3,18
14602768650,0.007821012,0.002326134,0.0057713846,0.003898616,0.0032489838,0.0035913233,0.007554083,0.002032918,0.0024019233,0.0025105807,0.0033605043,0.0052587353,0.91242886,0.0031941356,0.0042450046,0.0028307098,0.012339223,0.0023324143,0.0073785614,0.0054749027,12,12
15061676893,0.89610136,0.070344195,0.004344471,0.0007666698,0.0008709342,0.0012639108,0.0015609628,0.0019698674,0.00235191,0.0012294111,0.0015280743,0.0021691003,0.00062584283,0.0006978044,0.0012306452,0.00094109547,0.0010576546,0.004739471,0.0056051305,0.000601481,0,0
15076005028,0.014134365,0.011788789,0.04187866,0.014526237,0.017644867,0.01539769,0.014806283,0.023062674,0.009784448,0.008765142,0.056503326,0.013220736,0.015327992,0.26376003,0.21131589,0.021579763,0.21094191,0.018719368,0.006270145,0.010571653,16,16
15233159720,0.0009552953,0.00028894166,0.00030437938,0.00045244684,0.00051523716,0.0011013604,0.00050327205,0.0003212631,0.0003754762,0.0004057683,0.00059002114,0.0011339756,0.9761853,0.0031638704,0.00054617814,0.0028717588,0.0026142497,0.0005402075,0.0014151293,0.0057158805,12,12
15325369988,0.0011473394,0.00044648946,0.0002466397,0.001574076,0.0017080749,0.0010567228,0.001004576,0.0006506981,0.00014056236,0.00047170982,0.00041841203,0.0003586377,0.0015523419,0.0004536467,0.000538106,0.0010104513,0.0036497302,0.002207905,0.0060306164,0.9753332,19,19
15340151898,0.0040897056,0.0019127335,0.010530403,0.0042296583,0.0071897083,0.008344853,0.0035459464,0.011097801,0.0036829945,0.0013972659,0.007401152,0.005308716,0.0026407705,0.07844021,0.032556824,0.018648878,0.7660662,0.027375076,0.0028982668,0.0026429105,16,16
15402710807,0.005610951,0.007888878,0.14620136,0.08604422,0.1021538,0.0062342538,0.4062149,0.007286997,0.0017988051,0.0029737824,0.01239455,0.0067568384,0.0013815928,0.0027693552,0.0078079435,0.015550416,0.03599391,0.015051451,0.05538971,0.07449627,6,6
15429437439,0.008316563,0.006174025,0.005313291,0.004843096,0.011090901,0.0072060986,0.014607525,0.022435207,0.01248891,0.0041416544,0.019718789,0.024626084,0.23133907,0.009393139,0.04548792,0.05238521,0.35694972,0.09454134,0.029720172,0.03922134,12,16
15432623784,0.008153532,0.039622247,0.31019622,0.33876777,0.059707608,0.005482409,0.10228494,0.0061027906,0.0024051464,0.006112177,0.020301407,0.0053259633,0.0033487596,0.0022091828,0.006770017,0.0038519348,0.008931271,0.01148518,0.055357948,0.0035835572,2,2
15440349385,0.19072656,0.022389658,0.0025527366,0.005549784,0.010608491,0.0065868627,0.0055431835,0.0041201357,0.0040985965,0.0036219757,0.008954238,0.0035814978,0.00946111,0.0033782523,0.0047951327,0.0056097875,0.004040569,0.017540414,0.065288566,0.6215524,0,19
15446346386,0.0009236056,0.00011714577,0.0005400987,0.00081770594,0.0007914267,0.0002617546,0.00025113355,0.0010944544,0.00027676666,0.00032567137,0.9568218,0.0014299128,0.0007855514,0.0006066001,0.0010385682,0.023547944,0.0020394132,0.0016686298,0.0051163463,0.0015454027,10,10
15453073929,0.020794902,0.0073805028,0.007935063,0.003054616,0.005081709,0.002111014,0.003826579,0.031179097,0.18694249,0.6847179,0.004104915,0.013131154,0.0019914666,0.0030062841,0.0040916353,0.0027739608,0.004221255,0.0052951863,0.0048267166,0.0035335463,9,9
15474465927,0.0011045565,0.0010078927,0.00030933635,0.0009213971,0.00086707785,0.002800535,0.0005646778,0.00075609284,0.0009411918,0.0007054281,0.0003198224,0.0016053461,0.9110621,0.05781929,0.0067079277,0.0021739153,0.005220421,0.0031557465,0.0007535066,0.0012037046,13,12
15476724085,0.0037466926,0.38527212,0.15168315,0.39069515,0.0068203714,0.0019898121,0.013279213,0.0020608935,0.0017392001,0.002920547,0.0036894954,0.0014632291,0.0013059034,0.0022942275,0.0035964781,0.0013175518,0.007384987,0.006952543,0.010834765,0.00095364277,3,3
15484767839,0.008826975,0.5093698,0.075764745,0.23447642,0.01336147,0.015299864,0.0059345444,0.00268941,0.0021771751,0.004096631,0.002986983,0.0029188578,0.001187371,0.003033271,0.004522036,0.0016456264,0.020337986,0.06787895,0.018773276,0.004718616,5,1
15485888478,0.001481459,0.00032435643,0.00065431884,0.00065405184,0.0014531233,0.00026682887,0.00066774664,0.0016748846,0.0007152235,0.000815576,0.0012101155,0.0013171943,0.0011429954,0.0004463856,0.0015675272,0.96867347,0.0076540364,0.006284314,0.0013590986,0.0016372825,15,15
15496145944,0.001934075,0.0003266888,0.012187171,0.0019646897,0.0048243855,0.0011891698,0.94478637,0.002537339,0.0014412531,0.0017900926,0.00043874775,0.0027189502,0.00041622925,0.0008357713,0.0020990027,0.0010985766,0.003367165,0.01049839,0.004797977,0.0007479135,6,6
15518442289,0.011625259,0.19235958,0.062076055,0.29033032,0.06294268,0.005245635,0.02401264,0.043661468,0.008862044,0.027952451,0.044233963,0.005122085,0.0031864473,0.0034420392,0.012863065,0.0069449595,0.029243562,0.046766534,0.093041405,0.026087789,1,3
15557493449,0.0010289494,0.030816037,0.050980356,0.8830033,0.0033957055,0.0019017588,0.0050759865,0.0015207105,0.0006319305,0.0014408472,0.002340128,0.0006460986,0.00041331403,0.0005924163,0.001198616,0.00080184476,0.0043944246,0.0031457068,0.004973881,0.0016980032,3,3
15557685514,0.00254005,0.006647105,0.27182546,0.064983875,0.35895005,0.0036188092,0.05378514,0.007495906,0.002374745,0.0040771533,0.08465574,0.004456545,0.00082875905,0.0021812771,0.0036396808,0.023694158,0.005937864,0.029431611,0.052675474,0.016200565,18,4
15575056256,0.0014613264,0.0015852763,0.0025246171,0.0012906553,0.0026010717,0.0010596389,0.0007145802,0.38204277,0.00788763,0.56724375,0.0020088456,0.0043054046,0.0019814947,0.0013742622,0.0012098223,0.0017704293,0.006214019,0.009172717,0.0013516161,0.0022001346,9,9
15605764084,0.019203795,0.031913526,0.053216726,0.010260986,0.010841779,0.017801508,0.022058647,0.030734446,0.0133989155,0.008595671,0.018104276,0.01705211,0.006678192,0.01314941,0.09543346,0.2325125,0.3101559,0.061479874,0.019770063,0.0076382114,16,16
15632514609,0.0043072077,0.0041297693,0.10275531,0.0039970404,0.0072385618,0.016699446,0.8325691,0.0030182637,0.000581152,0.0028144955,0.0010109481,0.002151039,0.00072097435,0.0007307053,0.0012908882,0.0015101527,0.0015024047,0.0049385233,0.0066144792,0.0014194626,6,6
15636085386,0.0015222351,0.0014955793,0.0022302722,0.0012133818,0.0022115305,0.0011894857,0.00069544616,0.8334852,0.002042864,0.13306352,0.0010465963,0.0038115238,0.002232034,0.0009833663,0.0007702815,0.0017804408,0.0025409255,0.00456859,0.0010977514,0.0020189942,7,7
15638116668,0.5066049,0.44767743,0.02047278,0.0007782692,0.0016767101,0.0008313267,0.0016673227,0.0017055622,0.0024553789,0.00217225,0.0028414077,0.0017667342,0.0003834389,0.0008507757,0.0016031994,0.0005323953,0.0012056967,0.0018402853,0.002630575,0.0003035679,1,0
15641859520,0.0004614213,0.00046485418,0.027267175,0.001675644,0.954892,0.0004474013,0.0014828836,0.0018302283,0.00065352744,0.0005260981,0.0010260857,0.00025980442,0.00025509886,0.0005116012,0.000526494,0.000527316,0.0019948366,0.0020071883,0.0026437233,0.00054664386,4,4
15669593259,0.14612485,0.79668474,0.008665852,0.012365597,0.0014583477,0.0012469811,0.0046741655,0.0012983452,0.0028197602,0.0024633673,0.003610226,0.0015511496,0.0008979258,0.00078243494,0.002040279,0.0012486714,0.0008566906,0.0035019103,0.005732203,0.0019764996,1,1
15679089333,0.0011548807,0.0010189235,0.0018753263,0.0016275052,0.001872523,0.0010446307,0.0009298038,0.78863394,0.0023077861,0.17563948,0.0025336936,0.0024420582,0.0022229375,0.0009975345,0.0013053832,0.0020055424,0.001728991,0.0064095287,0.0024689068,0.0017806465,7,7
15716886694,0.0027370467,0.0008705908,0.00055839773,0.00066747604,0.0012733103,0.00077044783,0.00084982,0.0010580127,0.0073710806,0.00044334686,0.00067905564,0.005784949,0.00036893244,0.0030168942,0.004244703,0.0034447308,0.16227148,0.79879856,0.0035982307,0.0011929529,18,17
15728230997,0.0013331837,0.0034380797,0.28906417,0.011888975,0.6052493,0.0020201646,0.033203766,0.0045710723,0.002349012,0.0033953316,0.006584759,0.0019268856,0.0009005995,0.0010422292,0.002590905,0.003616267,0.012990786,0.0019009336,0.008999639,0.0029339648,4,4
15744342748,0.0018658063,0.0007441542,0.0009077111,0.001028954,0.0033487063,0.0006097433,0.0010066343,0.0042288112,0.0019203832,0.0012521505,0.06360074,0.0032929224,0.0013321115,0.0013995694,0.0023702548,0.82764053,0.008815052,0.05101809,0.01861329,0.0050043375,15,15
15744361888,0.008587821,0.0025196695,0.0008195974,0.009899865,0.011149575,0.004402983,0.001630661,0.004229161,0.0014499817,0.0016462888,0.18199328,0.003650802,0.07046621,0.0058847996,0.005536372,0.01118001,0.011415238,0.070513934,0.11350497,0.4795188,18,19
15750613997,0.003524598,0.0072746985,0.109569095,0.023947883,0.05777352,0.00068116985,0.028760374,0.010802523,0.0025838544,0.0069313226,0.68071103,0.0058352733,0.0015153964,0.0010193293,0.0031899048,0.01246039,0.0065566534,0.00261242,0.031896416,0.0023541038,10,10
15853297701,0.0028752496,0.0019612373,0.0022942931,0.0020528159,0.0022191992,0.0016203958,0.0016684257,0.0019677232,0.7578214,0.19364284,0.0023917097,0.0018420003,0.0021577599,0.003879299,0.004535258,0.0022480087,0.0039294744,0.005374359,0.003411939,0.002106561,8,8
15872360965,0.080067195,0.84091496,0.023013493,0.008764743,0.0028695997,0.002425596,0.0020395191,0.0015808489,0.0024334192,0.0014742665,0.0028698444,0.0019378741,0.00040310717,0.0015453544,0.002173638,0.0007996727,0.0026547476,0.014355744,0.006272838,0.0014035939,0,1
15884641309,0.0013132672,0.0033805575,0.0012385028,0.0014891102,0.001155651,0.0014344794,0.0018267453,0.0036189435,0.0007758519,0.0013214359,0.0015144808,0.0018320633,0.00093561324,0.0026101365,0.9647439,0.0013543621,0.0027286178,0.0035327289,0.0024180464,0.0007754409,14,14
15908388054,0.010830183,0.92157966,0.021247849,0.030567922,0.00090379996,0.000554531,0.002531805,0.00080305483,0.0008195393,0.0014166763,0.0010176911,0.0004558019,0.00027328054,0.0008079896,0.0012233907,0.00033291502,0.0014184685,0.0012085106,0.0013381199,0.0006688556,1,1
15915077864,0.6229241,0.3154737,0.006678171,0.00174753,0.0010706361,0.0016018793,0.0014334468,0.0015230784,0.003748497,0.00087497657,0.0019336574,0.0029920721,0.000343331,0.002032551,0.0020881975,0.0007201956,0.0015557762,0.024866708,0.0056226454,0.00076886464,0,0
15919182654,0.0018549215,0.0021033548,0.36546674,0.005714274,0.5403728,0.0025656987,0.05247231,0.003925042,0.0014702376,0.002427052,0.0013887463,0.00087440386,0.0004398736,0.00076537754,0.0010719042,0.001342844,0.0017375926,0.0014481749,0.011350021,0.0012086459,4,4
15921266057,0.00231389,0.006900219,0.15961999,0.043545242,0.58004516,0.0039773947,0.14346436,0.004849904,0.0010577294,0.0035211917,0.0014622518,0.0006916002,0.0009823858,0.0020146687,0.0014984689,0.0023005914,0.0059289765,0.0033933492,0.028445508,0.003987182,4,4
15983975218,0.011032952,0.0036595874,0.011762542,0.0042608595,0.012176619,0.012147646,0.008632313,0.008579875,0.003017392,0.0052153775,0.06383363,0.071823016,0.6216433,0.009307906,0.00411653,0.017967649,0.031807885,0.010123393,0.076145835,0.012745717,12,12
15986119683,0.039794184,0.77817124,0.102562666,0.028208185,0.007030286,0.0013730202,0.018301819,0.0016955325,0.0016551678,0.004053372,0.0016258409,0.0011580631,0.0006657946,0.0008790961,0.0023817192,0.00071291777,0.0038454738,0.00089270866,0.003958643,0.0010342568,1,1
12516661171,0.027509622,0.8075571,0.09055248,0.011707829,0.015816996,0.0041434895,0.0087908525,0.0015022425,0.001199598,0.0010422636,0.0029560702,0.00077609316,0.00027957064,0.0012631246,0.002005428,0.0005290512,0.0041130553,0.007149493,0.009087393,0.00201829,1,1
12783570789,0.006265979,0.006258334,0.13592356,0.15027685,0.056116886,0.009851878,0.12788083,0.0077979187,0.0025743796,0.0044012684,0.08219148,0.013646923,0.0020042176,0.002701417,0.0049200915,0.006746606,0.005155077,0.25748223,0.105464585,0.01233945,18,18
13078051491,0.009882981,0.0016208561,0.023646872,0.0055277525,0.04911542,0.003799903,0.65162444,0.017191095,0.007547207,0.004659843,0.0051569096,0.019137867,0.0025504562,0.0028521623,0.008687019,0.02787954,0.013629992,0.09876566,0.03820888,0.008515162,6,6
13300979349,0.0012872359,0.033277735,0.08564212,0.7955246,0.006652537,0.005883857,0.021561584,0.0032282143,0.0021378687,0.0025714792,0.0017103812,0.0014451754,0.0009215641,0.0012924662,0.0031763292,0.0012671609,0.009379489,0.01317528,0.007918686,0.0019462351,3,3
14278842553,0.008277292,0.00437913,0.02000627,0.005603338,0.010679001,0.010363754,0.007267841,0.010614481,0.0073011937,0.0028995099,0.007873985,0.006831937,0.0053232964,0.44114882,0.16918243,0.014539392,0.23670013,0.023501106,0.0044696904,0.0030374234,13,13
14420477732,0.0020325768,0.0005572089,0.0015544588,0.003129621,0.0014695276,0.0009099099,0.001909201,0.0020387685,0.91505957,0.019923022,0.0037632901,0.0045598415,0.0026290992,0.0017818827,0.0028758796,0.0017546368,0.010629552,0.008523635,0.008574949,0.0063233953,8,8
14423960551,0.0009983362,0.00046692905,0.0005477993,0.0023937623,0.0022844407,0.001714445,0.0014386564,0.0021349024,0.0017809274,0.00062172354,0.0010314988,0.002100541,0.00047137064,0.0022165892,0.008736492,0.003571178,0.84126616,0.12245144,0.0026465047,0.0011262529,16,16
14443548462,0.005921397,0.0070736734,0.0093373135,0.0066116867,0.0070000645,0.0058184294,0.0067796563,0.01401438,0.0054416005,0.004452004,0.004512035,0.005213547,0.0072846655,0.6285987,0.22082621,0.0039411997,0.030540474,0.015249908,0.0073949243,0.003988126,13,13
14475156692,0.010608089,0.008211325,0.0762241,0.0031448554,0.0035390235,0.81049204,0.016484018,0.0037125046,0.0009542519,0.002164387,0.0015804376,0.0058636493,0.0009507098,0.0015240774,0.0041739396,0.0038137436,0.007078831,0.02301819,0.012137872,0.0043239444,5,5
14482494130,0.010013422,0.0032594132,0.00093635346,0.003854393,0.01800055,0.003393144,0.004402587,0.015269247,0.0041757254,0.0038770665,0.011971346,0.0072621237,0.024835164,0.013405643,0.022008361,0.06130655,0.15213904,0.3498783,0.19404638,0.09596517,19,17
14490334408,0.0017461719,0.0028921035,0.0027222096,0.0012419218,0.0016798672,0.0005548246,0.0011923376,0.030569822,0.012338986,0.92790306,0.0016442076,0.0034034455,0.0016962729,0.0013312108,0.0013189585,0.0011106142,0.002660427,0.0011603652,0.0010715433,0.0017616305,9,9
15252734612,0.0004874135,0.00015469588,0.00045863853,0.0019215955,0.0013897402,0.0001774538,0.00023232345,0.0018377975,0.0003470385,0.00042148342,0.9617399,0.0013442999,0.00073921995,0.00017050089,0.0007184762,0.004628132,0.0008557465,0.010763108,0.005734549,0.005877872,10,10
15259769338,0.02902845,0.04542645,0.03645754,0.034744404,0.041259732,0.020249864,0.027038809,0.004302304,0.0038435091,0.0037512132,0.043813303,0.0029299736,0.0018705662,0.00222686,0.005768327,0.0048933174,0.016698312,0.03399117,0.59844697,0.04325895,19,18
15357922237,0.01384875,0.0040883627,0.021177052,0.0027577365,0.007926293,0.008009068,0.0035071527,0.0052657137,0.0016805788,0.003886247,0.23532003,0.0068472717,0.0017510595,0.0014477089,0.0037762953,0.5791666,0.008498722,0.032418873,0.051313795,0.0073126685,10,15
15406037262,0.0043319967,0.0015632957,0.0033134506,0.003917892,0.0019384043,0.002225668,0.0059088184,0.002769194,0.8709112,0.060805544,0.0044102687,0.00607415,0.0039367154,0.003832856,0.0050496683,0.0032823936,0.004315348,0.002674479,0.004188576,0.004550113,8,8
15427357488,0.030279074,0.008930796,0.05253819,0.0031750165,0.017078303,0.012837632,0.64772195,0.012893116,0.004887107,0.0041579474,0.0022366988,0.016086066,0.024983095,0.0069376933,0.0115595125,0.01597539,0.023484983,0.04592093,0.05268558,0.0056309686,6,6
15437973163,0.008590614,0.025122507,0.1510752,0.13827553,0.038255095,0.06360762,0.15590586,0.005333665,0.0048562535,0.0021439446,0.015370116,0.020705886,0.00068313186,0.0049431287,0.0068773106,0.0019986688,0.006260895,0.27432686,0.06958773,0.006080003,6,18
15456069004,0.002704896,0.0017153604,0.0027220158,0.0026463643,0.0021654244,0.0019246582,0.0018696934,0.0029024843,0.7587334,0.1784178,0.0028882744,0.003137635,0.0029159398,0.0027907544,0.004476837,0.0025817538,0.010070325,0.008726902,0.0035099187,0.0030994923,9,8
15472507417,0.006479489,0.01059117,0.5071521,0.02060987,0.16155332,0.09290065,0.08973082,0.0033521422,0.0020986504,0.0037546766,0.0058311513,0.0024135306,0.0017658952,0.0033380394,0.00351365,0.0026141792,0.0055749607,0.020486487,0.05370274,0.002536464,5,2
15477129643,0.0011146704,0.0004210311,0.00020615902,0.00064375217,0.0005093172,0.0020749671,0.00032615088,0.0003415079,0.00049997657,0.00020418949,0.00037988886,0.00071042223,0.977858,0.0015949882,0.0028160117,0.004506876,0.0034246482,0.0007475059,0.0005025581,0.0011173795,12,12
15487338622,0.006044808,0.0026413621,0.0033503573,0.0033601734,0.0069633946,0.004381648,0.014651052,0.0030041316,0.0032998296,0.006616187,0.014032066,0.01065744,0.0039415318,0.009151423,0.08981278,0.49369967,0.28054345,0.012009415,0.012256439,0.019582868,16,16
15496917565,0.0119458465,0.0050484855,0.04466669,0.027593369,0.020276813,0.009758577,0.22494133,0.016293135,0.009050599,0.0043854043,0.03523737,0.039623093,0.001677227,0.0028741478,0.004507989,0.0057376036,0.007001951,0.39264667,0.13328598,0.003447738,6,17
15534636345,0.0074777524,0.0035966013,0.012352299,0.0051605976,0.0069230963,0.005152711,0.0045040706,0.010491323,0.0038816934,0.0037032932,0.011119781,0.005068805,0.005156143,0.5835726,0.1051938,0.0075156577,0.19406176,0.016566413,0.004672395,0.0038292222,13,13
15547413920,0.0016761401,0.017036958,0.21930131,0.6450933,0.025975458,0.007405511,0.029488992,0.0021614723,0.0017119885,0.0017976591,0.00492461,0.0022174541,0.0003742586,0.0011236361,0.0032081064,0.0011395405,0.008259528,0.009479721,0.01455403,0.0030703088,3,3
15582424800,0.021312099,0.0040860684,0.0020630243,0.0025637154,0.0073636784,0.0020079666,0.0028359753,0.012247105,0.0070061907,0.0028221777,0.019410074,0.010872135,0.013238976,0.0032224501,0.003765027,0.040235784,0.43555588,0.036557015,0.08016731,0.2926674,18,16
15589939784,0.0014217838,0.00061296305,0.00095370214,0.0007017796,0.0011888634,0.0022405642,0.00070010405,0.00074822194,0.0008936402,0.00073070254,0.0019183977,0.0012628089,0.9507228,0.002126058,0.00474752,0.017247463,0.008418018,0.0007343954,0.0013961808,0.0012339855,12,12
15623502427,0.003242219,0.0025780683,0.0025905985,0.0028229672,0.0019985486,0.001718183,0.0020210128,0.0034114541,0.5750976,0.36929837,0.0032587503,0.0055460134,0.002247977,0.0026928876,0.003289592,0.0019986937,0.0035463437,0.0050828876,0.0039426154,0.0036151684,9,8
15638070135,0.011613224,0.2314748,0.2563389,0.31017873,0.011071055,0.0058553964,0.035613686,0.006165096,0.0016412453,0.0060950164,0.024444796,0.0020722188,0.002917125,0.0037805492,0.010873001,0.009769427,0.014691709,0.0051439772,0.043941252,0.006318807,3,3
15639469072,0.010118342,0.19852223,0.13599363,0.3962874,0.0279233,0.0035020006,0.03381274,0.003489901,0.0022981782,0.0036498643,0.025322536,0.0024852827,0.0010965273,0.0015629448,0.009274878,0.0077007483,0.0155987665,0.014397005,0.080306634,0.026657123,3,3
15659361772,0.0028024628,0.00072097266,0.027322575,0.0023381023,0.88688207,0.00062059896,0.0045983177,0.01160904,0.0017335109,0.0017711256,0.00319121,0.0018317701,0.0012025144,0.0005484179,0.0026583243,0.0047831954,0.019791173,0.015524429,0.008815844,0.0012543191,17,4
15688158015,0.808285,0.13191406,0.008269767,0.0017790245,0.0012881078,0.0018938996,0.0020760456,0.0043287193,0.0034419512,0.002138533,0.0060320864,0.0047905864,0.00078940403,0.0012554856,0.0017407108,0.0022741412,0.00205675,0.009266081,0.004982439,0.0013972223,0,0
15702951738,0.00060196413,0.0013646577,0.15747344,0.0055890046,0.80931824,0.0011321696,0.010267311,0.0014303508,0.0008016019,0.0011040326,0.00094795995,0.0005920273,0.00019587236,0.00077414204,0.0006596757,0.00059856026,0.0022230211,0.0014958169,0.0024116815,0.0010184359,4,4
15742659617,0.00532344,0.0074379863,0.008083743,0.0033414792,0.003461949,0.0020886029,0.0028635003,0.015467962,0.15805922,0.6909748,0.016519753,0.0061201844,0.0059457207,0.0051283403,0.0064379526,0.0062042084,0.035158895,0.0037090543,0.0073783947,0.010294896,9,9
15775966574,0.0058022724,0.0009520762,0.0017335394,0.0036142294,0.009534516,0.0017665173,0.0032903766,0.015038865,0.007340893,0.0011102908,0.0131622795,0.016310811,0.0053973245,0.005078955,0.012765884,0.04649261,0.3000068,0.5112117,0.018042836,0.02134721,16,17
15807283833,0.001455814,0.0012486941,0.002169674,0.0012485529,0.0032793586,0.00083701004,0.0011829182,0.7104942,0.007975658,0.2352259,0.0016409481,0.0023265984,0.0028477488,0.001599468,0.001309159,0.003385677,0.0045359214,0.012387637,0.002690237,0.0021587661,7,7
